SEASON_1,SEASON_2,TEAM_NAME,PLAYER_NAME,POSITION_GROUP,POSITION,SHOT_MADE,SHOT_TYPE,GAME_DATE,BASIC_ZONE,ZONE_NAME,YEAR
2004,2003-04,New York Knicks,DerMarr Johnson,F,SF,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Portland Trail Blazers,Damon Stoudamire,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Denver Nuggets,Earl Boykins,G,SG,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Chicago Bulls,Jannero Pargo,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Denver Nuggets,Rodney White,F,SF,True,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Cuttino Mobley,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Portland Trail Blazers,Derek Anderson,G,SG,False,3PT Field Goal,03-22-2004,Right Corner 3,Right Side,2004
2004,2003-04,Denver Nuggets,Jon Barry,G,SG,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Dallas Mavericks,Steve Nash,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Denver Nuggets,Andre Miller,G,PG,True,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Dallas Mavericks,Antoine Walker,F,PF,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Philadelphia 76ers,Aaron McKie,F,SF,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Portland Trail Blazers,Ruben Patterson,F,SF,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Denver Nuggets,Jon Barry,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Atlanta Hawks,Chris Crawford,F,PF,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New York Knicks,DerMarr Johnson,F,SF,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Portland Trail Blazers,Damon Stoudamire,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Philadelphia 76ers,Willie Green,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Stephen Jackson,F,SF,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Houston Rockets,Jim Jackson,F,SF,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,New York Knicks,Anfernee Hardaway,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New York Knicks,DerMarr Johnson,F,SF,True,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Indiana Pacers,Fred Jones,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Philadelphia 76ers,Willie Green,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Portland Trail Blazers,Damon Stoudamire,G,PG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Houston Rockets,Steve Francis,G,PG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New York Knicks,DerMarr Johnson,F,SF,True,3PT Field Goal,03-22-2004,Right Corner 3,Right Side,2004
2004,2003-04,Philadelphia 76ers,Willie Green,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Fred Jones,G,SG,False,3PT Field Goal,03-22-2004,Right Corner 3,Right Side,2004
2004,2003-04,Chicago Bulls,Jannero Pargo,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Philadelphia 76ers,John Salmons,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Indiana Pacers,Austin Croshere,F,PF,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Portland Trail Blazers,Shareef Abdur-Rahim,F,PF,True,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Dallas Mavericks,Dirk Nowitzki,C,C,True,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Indiana Pacers,Austin Croshere,F,PF,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Portland Trail Blazers,Damon Stoudamire,G,PG,True,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Los Angeles Clippers,Quentin Richardson,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Jim Jackson,F,SF,False,3PT Field Goal,03-22-2004,Right Corner 3,Right Side,2004
2004,2003-04,Philadelphia 76ers,Aaron McKie,F,SF,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Atlanta Hawks,Chris Crawford,F,PF,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Reggie Miller,G,SG,True,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Portland Trail Blazers,Damon Stoudamire,G,PG,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Chicago Bulls,Jannero Pargo,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Philadelphia 76ers,Willie Green,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Jamaal Tinsley,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Dallas Mavericks,Antoine Walker,F,PF,True,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Steve Francis,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Chicago Bulls,Jannero Pargo,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Philadelphia 76ers,John Salmons,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Houston Rockets,Cuttino Mobley,G,SG,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Stephen Jackson,F,SF,False,3PT Field Goal,03-22-2004,Right Corner 3,Right Side,2004
2004,2003-04,Houston Rockets,Steve Francis,G,PG,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,New York Knicks,Stephon Marbury,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Dallas Mavericks,Dirk Nowitzki,C,C,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Dallas Mavericks,Dirk Nowitzki,C,C,True,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Jim Jackson,F,SF,True,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Chicago Bulls,Kirk Hinrich,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Jim Jackson,F,SF,False,3PT Field Goal,03-22-2004,Right Corner 3,Right Side,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Philadelphia 76ers,Aaron McKie,F,SF,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Portland Trail Blazers,Derek Anderson,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Philadelphia 76ers,Aaron McKie,F,SF,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,False,3PT Field Goal,03-22-2004,Right Corner 3,Right Side,2004
2004,2003-04,Dallas Mavericks,Steve Nash,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Jamaal Tinsley,G,PG,True,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Cuttino Mobley,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Philadelphia 76ers,John Salmons,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Chicago Bulls,Kirk Hinrich,G,PG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Atlanta Hawks,Stephen Jackson,F,SF,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Clippers,Predrag Drobnjak,C,C,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Reggie Miller,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Chris Crawford,F,PF,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Philadelphia 76ers,John Salmons,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New York Knicks,Stephon Marbury,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Stephen Jackson,F,SF,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Houston Rockets,Cuttino Mobley,G,SG,True,3PT Field Goal,03-22-2004,Right Corner 3,Right Side,2004
2004,2003-04,New York Knicks,DerMarr Johnson,F,SF,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Denver Nuggets,Rodney White,F,SF,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Stephen Jackson,F,SF,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Atlanta Hawks,Stephen Jackson,F,SF,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New York Knicks,DerMarr Johnson,F,SF,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Philadelphia 76ers,Willie Green,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Portland Trail Blazers,Derek Anderson,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Houston Rockets,Mark Jackson,G,PG,True,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Atlanta Hawks,Stephen Jackson,F,SF,True,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Indiana Pacers,Austin Croshere,F,PF,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Denver Nuggets,Jon Barry,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Houston Rockets,Eric Piatkowski,F,SF,True,3PT Field Goal,03-22-2004,Right Corner 3,Right Side,2004
2004,2003-04,Denver Nuggets,Earl Boykins,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Eric Piatkowski,F,SF,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Portland Trail Blazers,Derek Anderson,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Philadelphia 76ers,Kyle Korver,F,SF,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Indiana Pacers,Fred Jones,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Back Court,2004
2004,2003-04,Philadelphia 76ers,Willie Green,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New York Knicks,Moochie Norris,G,PG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New York Knicks,Moochie Norris,G,PG,False,3PT Field Goal,03-22-2004,Backcourt,Back Court,2004
2004,2003-04,Philadelphia 76ers,Kyle Korver,F,SF,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Denver Nuggets,Carmelo Anthony,F,SF,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Denver Nuggets,Voshon Lenard,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Atlanta Hawks,Chris Crawford,F,PF,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Jamaal Tinsley,G,PG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Denver Nuggets,Voshon Lenard,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Philadelphia 76ers,John Salmons,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Philadelphia 76ers,John Salmons,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Indiana Pacers,Jamaal Tinsley,G,PG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Reggie Miller,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,True,3PT Field Goal,03-22-2004,Right Corner 3,Right Side,2004
2004,2003-04,New York Knicks,Shandon Anderson,G,SG,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Los Angeles Clippers,Quentin Richardson,G,SG,False,3PT Field Goal,03-22-2004,Above the Break 3,Center,2004
2004,2003-04,Chicago Bulls,Kirk Hinrich,G,PG,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Los Angeles Clippers,Quentin Richardson,G,SG,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Chicago Bulls,Kirk Hinrich,G,PG,False,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Dallas Mavericks,Steve Nash,G,PG,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Chris Crawford,F,PF,True,3PT Field Goal,03-22-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Dallas Mavericks,Dirk Nowitzki,C,C,True,3PT Field Goal,03-22-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Portland Trail Blazers,Damon Stoudamire,G,PG,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,Houston Rockets,Cuttino Mobley,G,SG,False,3PT Field Goal,03-22-2004,Left Corner 3,Left Side,2004
2004,2003-04,New Orleans Hornets,Steven Smith,G,SG,True,3PT Field Goal,03-21-2004,Right Corner 3,Right Side,2004
2004,2003-04,Toronto Raptors,Vince Carter,G,SG,True,3PT Field Goal,03-21-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Orleans Hornets,Baron Davis,G,PG,True,3PT Field Goal,03-21-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Milwaukee Bucks,Michael Redd,G,SG,False,3PT Field Goal,03-21-2004,Backcourt,Back Court,2004
2004,2003-04,Toronto Raptors,Donyell Marshall,F,PF,False,3PT Field Goal,03-21-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Milwaukee Bucks,Keith Van Horn,F,SF,True,3PT Field Goal,03-21-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Milwaukee Bucks,Michael Redd,G,SG,False,3PT Field Goal,03-21-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Toronto Raptors,Donyell Marshall,F,PF,True,3PT Field Goal,03-21-2004,Right Corner 3,Right Side,2004
2004,2003-04,Milwaukee Bucks,Toni Kukoc,F,PF,False,3PT Field Goal,03-21-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Toronto Raptors,Vince Carter,G,SG,True,3PT Field Goal,03-21-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Denver Nuggets,Nikoloz Tskitishvili,F,PF,True,3PT Field Goal,03-21-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Detroit Pistons,Darvin Ham,F,SF,False,3PT Field Goal,03-21-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Los Angeles Clippers,Keyon Dooling,G,PG,True,3PT Field Goal,03-21-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Milwaukee Bucks,Desmond Mason,F,SF,False,3PT Field Goal,03-21-2004,Above the Break 3,Center,2004
2004,2003-04,Los Angeles Clippers,Keyon Dooling,G,PG,True,3PT Field Goal,03-21-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Houston Rockets,Steve Francis,G,PG,False,3PT Field Goal,03-21-2004,Above the Break 3,Center,2004
2004,2003-04,Toronto Raptors,Donyell Marshall,F,PF,False,3PT Field Goal,03-21-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Washington Wizards,Steve Blake,G,PG,False,3PT Field Goal,03-21-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Sacramento Kings,Vlade Divac,C,C,True,3PT Field Goal,03-21-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Miami Heat,Wang Zhi-zhi,C,C,False,3PT Field Goal,03-21-2004,Above the Break 3,Center,2004
2004,2003-04,Sacramento Kings,Peja Stojakovic,F,SF,True,3PT Field Goal,03-21-2004,Left Corner 3,Left Side,2004
2004,2003-04,Cleveland Cavaliers,Kedrick Brown,F,SF,False,3PT Field Goal,03-21-2004,Above the Break 3,Left Side Center,2004
